i;j;j-coordinate;N_k;Xzz
1;2;(-5.5, -1.5, 0.5);253;2.9914374999999998e-05
1;2;(-5.5, -0.5, -2.5);223;2.9914374999999998e-05
1;2;(-5.5, -0.5, 0.5);267;2.9914374999999998e-05
1;2;(-5.5, 0.5, -1.5);253;2.9914374999999998e-05
1;2;(-5.5, 0.5, -0.5);267;2.9914374999999998e-05
1;2;(-2.5, -5.5, -1.5);202;2.9914374999999998e-05
1;2;(-2.5, -5.5, -0.5);223;2.9914374999999998e-05
1;2;(-2.5, -1.5, -5.5);202;2.9914374999999998e-05
1;2;(-2.5, -1.5, 3.5);354;2.9914374999999998e-05
1;2;(-2.5, -0.5, -5.5);223;2.9914374999999998e-05
1;2;(-2.5, -0.5, 3.5);373;2.9914374999999998e-05
1;2;(-2.5, 3.5, -1.5);354;2.9914374999999998e-05
1;2;(-2.5, 3.5, -0.5);373;2.9914374999999998e-05
1;2;(-1.5, -5.5, -2.5);202;2.9914374999999998e-05
1;2;(-1.5, -5.5, 0.5);253;2.9914374999999998e-05
1;2;(-1.5, -2.5, -5.5);202;2.9914374999999998e-05
1;2;(-1.5, -2.5, 3.5);354;2.9914374999999998e-05
1;2;(-1.5, 0.5, -5.5);253;2.9914374999999998e-05
1;2;(-1.5, 0.5, 3.5);419;2.9914374999999998e-05
1;2;(-1.5, 3.5, -2.5);354;2.9914374999999998e-05
1;2;(-1.5, 3.5, 0.5);419;2.9914374999999998e-05
1;2;(-0.5, -5.5, -2.5);223;2.9914374999999998e-05
1;2;(-0.5, -5.5, 0.5);267;2.9914374999999998e-05
1;2;(-0.5, -2.5, -5.5);223;2.9914374999999998e-05
1;2;(-0.5, -2.5, 3.5);373;2.9914374999999998e-05
1;2;(-0.5, 0.5, -5.5);267;2.9914374999999998e-05
1;2;(-0.5, 0.5, 3.5);443;2.9914374999999998e-05
1;2;(-0.5, 3.5, -2.5);373;2.9914374999999998e-05
1;2;(-0.5, 3.5, 0.5);443;2.9914374999999998e-05
1;2;(0.5, -5.5, -1.5);253;2.9914374999999998e-05
1;2;(0.5, -5.5, -0.5);267;2.9914374999999998e-05
1;2;(0.5, -1.5, -5.5);253;2.9914374999999998e-05
1;2;(0.5, -1.5, 3.5);419;2.9914374999999998e-05
1;2;(0.5, -0.5, -5.5);267;2.9914374999999998e-05
1;2;(0.5, -0.5, 3.5);443;2.9914374999999998e-05
1;2;(0.5, 3.5, -1.5);419;2.9914374999999998e-05
1;2;(0.5, 3.5, -0.5);443;2.9914374999999998e-05
1;2;(3.5, -2.5, -1.5);354;2.9914374999999998e-05
1;2;(3.5, -2.5, -0.5);373;2.9914374999999998e-05
1;2;(3.5, 0.5, -1.5);419;2.9914374999999998e-05
1;2;(3.5, 0.5, -0.5);443;2.9914374999999998e-05
1;2;(3.5, -1.5, -2.5);354;2.9914374999999998e-05
1;2;(3.5, -1.5, 0.5);419;2.9914374999999998e-05
1;2;(3.5, -0.5, -2.5);373;2.9914374999999998e-05
1;2;(3.5, -0.5, 0.5);443;2.9914374999999998e-05
1;1;(-4.0, -2.0, -2.0);350;-9.572525e-05
1;1;(-4.0, -2.0, 2.0);334;-9.572525e-05
1;1;(-4.0, 2.0, -2.0);334;-9.572525e-05
1;1;(-4.0, 2.0, 2.0);311;-9.572525e-05
1;1;(-2.0, -4.0, -2.0);350;-9.572525e-05
1;1;(-2.0, -4.0, 2.0);334;-9.572525e-05
1;1;(-2.0, -2.0, -4.0);350;-9.572525e-05
1;1;(-2.0, -2.0, 4.0);311;-9.572525e-05
1;1;(-2.0, 2.0, -4.0);334;-9.572525e-05
1;1;(-2.0, 2.0, 4.0);287;-9.572525e-05
1;1;(-2.0, 4.0, -2.0);311;-9.572525e-05
1;1;(-2.0, 4.0, 2.0);287;-9.572525e-05
1;1;(2.0, -4.0, -2.0);334;-9.572525e-05
1;1;(2.0, -4.0, 2.0);311;-9.572525e-05
1;1;(2.0, -2.0, -4.0);334;-9.572525e-05
1;1;(2.0, -2.0, 4.0);287;-9.572525e-05
1;1;(2.0, 2.0, -4.0);311;-9.572525e-05
1;1;(2.0, 2.0, 4.0);255;-9.572525e-05
1;1;(2.0, 4.0, -2.0);287;-9.572525e-05
1;1;(2.0, 4.0, 2.0);255;-9.572525e-05
1;1;(4.0, -2.0, -2.0);311;-9.572525e-05
1;1;(4.0, -2.0, 2.0);287;-9.572525e-05
1;1;(4.0, 2.0, -2.0);287;-9.572525e-05
1;1;(4.0, 2.0, 2.0);255;-9.572525e-05
1;2;(-5.5, -2.5, -2.5);172;-1.8748050000000002e-06
1;2;(-5.5, -2.5, 0.5);222;-1.8748050000000002e-06
1;2;(-5.5, 0.5, -2.5);222;-1.8748050000000002e-06
1;2;(-5.5, 0.5, 0.5);264;-1.8748050000000002e-06
1;2;(-4.5, -4.5, -1.5);176;2.5887825e-05
1;2;(-4.5, -4.5, -0.5);186;2.5887825e-05
1;2;(-4.5, -3.5, -3.5);160;-8.81445e-05
1;2;(-4.5, -3.5, 1.5);234;-8.81445e-05
1;2;(-4.5, -1.5, -4.5);176;2.5887825e-05
1;2;(-4.5, -1.5, 2.5);279;2.5887825e-05
1;2;(-4.5, -0.5, -4.5);186;2.5887825e-05
1;2;(-4.5, -0.5, 2.5);295;2.5887825e-05
1;2;(-4.5, 1.5, -3.5);234;-8.81445e-05
1;2;(-4.5, 1.5, 1.5);312;-8.81445e-05
1;2;(-4.5, 2.5, -1.5);279;2.5887825e-05
1;2;(-4.5, 2.5, -0.5);295;2.5887825e-05
1;2;(-3.5, -4.5, 1.5);234;-8.81445e-05
1;2;(-3.5, -3.5, -4.5);160;-8.81445e-05
1;2;(-3.5, 1.5, -4.5);234;-8.81445e-05
1;2;(-2.5, -5.5, -2.5);172;-1.8748050000000002e-06
1;2;(-2.5, -5.5, 0.5);222;-1.8748050000000002e-06
1;2;(-2.5, -2.5, -5.5);172;-1.8748050000000002e-06
1;2;(-2.5, 0.5, -5.5);222;-1.8748050000000002e-06
1;2;(-1.5, -4.5, -4.5);176;2.5887825e-05
1;2;(-1.5, -4.5, 2.5);279;2.5887825e-05
1;2;(-1.5, 2.5, -4.5);279;2.5887825e-05
1;2;(-0.5, -4.5, -4.5);186;2.5887825e-05
1;2;(-0.5, -4.5, 2.5);295;2.5887825e-05
1;2;(-0.5, 2.5, -4.5);295;2.5887825e-05
1;2;(0.5, -5.5, -2.5);222;-1.8748050000000002e-06
1;2;(0.5, -5.5, 0.5);264;-1.8748050000000002e-06
1;2;(0.5, -2.5, -5.5);222;-1.8748050000000002e-06
1;2;(0.5, 0.5, -5.5);264;-1.8748050000000002e-06
1;2;(1.5, -4.5, -3.5);234;-8.81445e-05
1;2;(1.5, -4.5, 1.5);312;-8.81445e-05
1;2;(1.5, -3.5, -4.5);234;-8.81445e-05
1;2;(1.5, 1.5, -4.5);312;-8.81445e-05
1;2;(1.5, 2.5, 1.5);450;-8.81445e-05
1;2;(2.5, -4.5, -1.5);279;2.5887825e-05
1;2;(2.5, -4.5, -0.5);295;2.5887825e-05
1;2;(2.5, -1.5, -4.5);279;2.5887825e-05
1;2;(2.5, -0.5, -4.5);295;2.5887825e-05
1;2;(2.5, 1.5, 1.5);450;-8.81445e-05
1;2;(-3.5, -4.5, -3.5);160;-8.81445e-05
1;2;(-3.5, -3.5, 2.5);262;-8.81445e-05
1;2;(-3.5, 1.5, 2.5);348;-8.81445e-05
1;2;(-3.5, 2.5, -3.5);262;-8.81445e-05
1;2;(-3.5, 2.5, 1.5);348;-8.81445e-05
1;2;(-2.5, -2.5, 3.5);312;-1.8748050000000002e-06
1;2;(-2.5, 0.5, 3.5);367;-1.8748050000000002e-06
1;2;(-2.5, 3.5, -2.5);312;-1.8748050000000002e-06
1;2;(-2.5, 3.5, 0.5);367;-1.8748050000000002e-06
1;2;(-1.5, 2.5, 2.5);405;2.5887825e-05
1;2;(-0.5, 2.5, 2.5);428;2.5887825e-05
1;2;(0.5, -2.5, 3.5);367;-1.8748050000000002e-06
1;2;(0.5, 0.5, 3.5);432;-1.8748050000000002e-06
1;2;(0.5, 3.5, -2.5);367;-1.8748050000000002e-06
1;2;(0.5, 3.5, 0.5);432;-1.8748050000000002e-06
1;2;(1.5, -3.5, 2.5);348;-8.81445e-05
1;2;(1.5, 1.5, 2.5);450;-8.81445e-05
1;2;(1.5, 2.5, -3.5);348;-8.81445e-05
1;2;(2.5, -3.5, -3.5);262;-8.81445e-05
1;2;(2.5, -3.5, 1.5);348;-8.81445e-05
1;2;(2.5, -1.5, 2.5);405;2.5887825e-05
1;2;(2.5, -0.5, 2.5);428;2.5887825e-05
1;2;(2.5, 1.5, -3.5);348;-8.81445e-05
1;2;(2.5, 2.5, -1.5);405;2.5887825e-05
1;2;(2.5, 2.5, -0.5);428;2.5887825e-05
1;2;(3.5, -2.5, -2.5);312;-1.8748050000000002e-06
1;2;(3.5, -2.5, 0.5);367;-1.8748050000000002e-06
1;2;(3.5, 0.5, -2.5);367;-1.8748050000000002e-06
1;2;(3.5, 0.5, 0.5);432;-1.8748050000000002e-06
1;1;(-5.0, 0.0, 0.0);327;-3.8804025e-05
1;1;(-4.0, -3.0, 0.0);332;-2.876725e-06
1;1;(-4.0, 0.0, -3.0);332;-2.876725e-06
1;1;(-4.0, 0.0, 3.0);303;-2.876725e-06
1;1;(-4.0, 3.0, 0.0);303;-2.876725e-06
1;1;(-3.0, -4.0, 0.0);332;-2.876725e-06
1;1;(-3.0, 0.0, -4.0);332;-2.876725e-06
1;1;(-3.0, 0.0, 4.0);291;-2.876725e-06
1;1;(-3.0, 4.0, 0.0);291;-2.876725e-06
1;1;(0.0, -5.0, 0.0);327;-3.8804025e-05
1;1;(0.0, -4.0, -3.0);332;-2.876725e-06
1;1;(0.0, -4.0, 3.0);303;-2.876725e-06
1;1;(0.0, -3.0, -4.0);332;-2.876725e-06
1;1;(0.0, -3.0, 4.0);291;-2.876725e-06
1;1;(0.0, 0.0, -5.0);327;-3.8804025e-05
1;1;(0.0, 0.0, 5.0);267;-3.8804025e-05
1;1;(0.0, 3.0, -4.0);303;-2.876725e-06
1;1;(0.0, 3.0, 4.0);251;-2.876725e-06
1;1;(0.0, 4.0, -3.0);291;-2.876725e-06
1;1;(0.0, 4.0, 3.0);251;-2.876725e-06
1;1;(0.0, 5.0, 0.0);267;-3.8804025e-05
1;1;(3.0, -4.0, 0.0);303;-2.876725e-06
1;1;(3.0, 0.0, -4.0);303;-2.876725e-06
1;1;(3.0, 0.0, 4.0);251;-2.876725e-06
1;1;(3.0, 4.0, 0.0);251;-2.876725e-06
1;1;(4.0, -3.0, 0.0);291;-2.876725e-06
1;1;(4.0, 0.0, -3.0);291;-2.876725e-06
1;1;(4.0, 0.0, 3.0);251;-2.876725e-06
1;1;(4.0, 3.0, 0.0);251;-2.876725e-06
1;1;(5.0, 0.0, 0.0);267;-3.8804025e-05
2;1;(0.5, 0.5, 0.5);870;0.0034991625
2;1;(0.5, 0.5, 1.5);776;0.0034991625
2;1;(0.5, 1.5, 0.5);773;0.0034991625
2;1;(0.5, 1.5, 1.5);713;0.0034991625
2;1;(1.5, 0.5, 0.5);773;0.0034991625
2;1;(1.5, 0.5, 1.5);713;0.0034991625
2;1;(1.5, 1.5, 0.5);710;0.0034991625
2;1;(1.5, 1.5, 1.5);657;0.0034991625
2;2;(-1.0, 0.0, 0.0);784;0.00042908925
2;2;(0.0, -1.0, 0.0);784;0.00042908925
2;2;(0.0, 0.0, 1.0);822;0.00042908925
2;2;(0.0, 0.0, -1.0);780;0.00042908925
2;2;(0.0, 1.0, 0.0);818;0.00042908925
2;2;(1.0, 0.0, 0.0);818;0.00042908925
2;2;(-1.0, -1.0, 0.0);715;-0.00037705925
2;2;(-1.0, 0.0, 1.0);747;-0.00037705925
2;2;(0.0, -1.0, 1.0);747;-0.00037705925
2;2;(-1.0, 0.0, -1.0);713;-0.00037705925
2;2;(-1.0, 1.0, 0.0);745;-0.00037705925
2;2;(0.0, -1.0, -1.0);713;-0.00037705925
2;2;(0.0, 1.0, 1.0);790;-0.00037705925
2;2;(1.0, -1.0, 0.0);745;-0.00037705925
2;2;(1.0, 0.0, 1.0);790;-0.00037705925
2;2;(0.0, 1.0, -1.0);743;-0.00037705925
2;2;(1.0, 0.0, -1.0);743;-0.00037705925
2;2;(1.0, 1.0, 0.0);788;-0.00037705925
2;1;(-0.5, 0.5, 0.5);837;-0.00124157
2;1;(-0.5, 0.5, 1.5);747;-0.00124157
2;1;(-0.5, 1.5, 0.5);744;-0.00124157
2;1;(-0.5, 1.5, 1.5);689;-0.00124157
2;1;(0.5, -0.5, 0.5);837;-0.00124157
2;1;(0.5, -0.5, 1.5);747;-0.00124157
2;1;(0.5, 2.5, 0.5);642;-0.00124157
2;1;(0.5, 2.5, 1.5);596;-0.00124157
2;1;(1.5, -0.5, 0.5);744;-0.00124157
2;1;(1.5, -0.5, 1.5);689;-0.00124157
2;1;(1.5, 2.5, 0.5);595;-0.00124157
2;1;(1.5, 2.5, 1.5);556;-0.00124157
2;1;(2.5, 0.5, 0.5);642;-0.00124157
2;1;(2.5, 0.5, 1.5);596;-0.00124157
2;1;(2.5, 1.5, 0.5);595;-0.00124157
2;1;(2.5, 1.5, 1.5);556;-0.00124157
2;1;(0.5, 0.5, -0.5);837;-0.00124157
2;1;(0.5, 0.5, 2.5);645;-0.00124157
2;1;(0.5, 1.5, -0.5);742;-0.00124157
2;1;(0.5, 1.5, 2.5);598;-0.00124157
2;1;(1.5, 0.5, -0.5);742;-0.00124157
2;1;(1.5, 0.5, 2.5);598;-0.00124157
2;1;(1.5, 1.5, -0.5);686;-0.00124157
2;1;(1.5, 1.5, 2.5);557;-0.00124157
2;2;(-1.0, -1.0, -1.0);659;0.0005904419999999999
2;2;(-1.0, -1.0, 1.0);691;0.0005904419999999999
2;2;(-1.0, 1.0, 1.0);721;0.0005904419999999999
2;2;(1.0, -1.0, 1.0);721;0.0005904419999999999
2;2;(-1.0, 1.0, -1.0);687;0.0005904419999999999
2;2;(1.0, -1.0, -1.0);687;0.0005904419999999999
2;2;(1.0, 1.0, -1.0);717;0.0005904419999999999
2;2;(1.0, 1.0, 1.0);784;0.0005904419999999999
2;2;(-2.0, 0.0, 0.0);651;0.00133844
2;2;(0.0, -2.0, 0.0);651;0.00133844
2;2;(0.0, 0.0, -2.0);647;0.00133844
2;2;(0.0, 0.0, 2.0);710;0.00133844
2;2;(0.0, 2.0, 0.0);706;0.00133844
2;2;(2.0, 0.0, 0.0);706;0.00133844
2;1;(-0.5, -0.5, 0.5);813;-5.30085e-05
2;1;(-0.5, -0.5, 1.5);730;-5.30085e-05
2;1;(-0.5, 0.5, -0.5);813;-5.30085e-05
2;1;(-0.5, 0.5, 2.5);629;-5.30085e-05
2;1;(-0.5, 1.5, -0.5);725;-5.30085e-05
2;1;(-0.5, 1.5, 2.5);585;-5.30085e-05
2;1;(-0.5, 2.5, 0.5);626;-5.30085e-05
2;1;(-0.5, 2.5, 1.5);583;-5.30085e-05
2;1;(0.5, -0.5, -0.5);813;-5.30085e-05
2;1;(0.5, -0.5, 2.5);629;-5.30085e-05
2;1;(0.5, 2.5, -0.5);624;-5.30085e-05
2;1;(0.5, 2.5, 2.5);515;-5.30085e-05
2;1;(1.5, -0.5, -0.5);725;-5.30085e-05
2;1;(1.5, -0.5, 2.5);585;-5.30085e-05
2;1;(1.5, 2.5, -0.5);582;-5.30085e-05
2;1;(1.5, 2.5, 2.5);477;-5.30085e-05
2;1;(2.5, -0.5, 0.5);626;-5.30085e-05
2;1;(2.5, -0.5, 1.5);583;-5.30085e-05
2;1;(2.5, 0.5, -0.5);624;-5.30085e-05
2;1;(2.5, 0.5, 2.5);515;-5.30085e-05
2;1;(2.5, 1.5, -0.5);582;-5.30085e-05
2;1;(2.5, 1.5, 2.5);477;-5.30085e-05
2;1;(2.5, 2.5, 0.5);513;-5.30085e-05
2;1;(2.5, 2.5, 1.5);477;-5.30085e-05
2;2;(-2.0, -1.0, 0.0);601;0.0001696375
2;2;(-2.0, 0.0, -1.0);599;0.0001696375
2;2;(-2.0, 0.0, 1.0);628;0.0001696375
2;2;(-2.0, 1.0, 0.0);626;0.0001696375
2;2;(-1.0, -2.0, 0.0);601;0.0001696375
2;2;(-1.0, 0.0, -2.0);598;0.0001696375
2;2;(-1.0, 0.0, 2.0);656;0.0001696375
2;2;(-1.0, 2.0, 0.0);653;0.0001696375
2;2;(0.0, -2.0, -1.0);599;0.0001696375
2;2;(0.0, -2.0, 1.0);628;0.0001696375
2;2;(0.0, -1.0, -2.0);598;0.0001696375
2;2;(0.0, -1.0, 2.0);656;0.0001696375
2;2;(0.0, 1.0, -2.0);623;0.0001696375
2;2;(0.0, 1.0, 2.0);686;0.0001696375
2;2;(0.0, 2.0, -1.0);651;0.0001696375
2;2;(0.0, 2.0, 1.0);685;0.0001696375
2;2;(1.0, -2.0, 0.0);626;0.0001696375
2;2;(1.0, 0.0, -2.0);623;0.0001696375
2;2;(1.0, 0.0, 2.0);686;0.0001696375
2;2;(1.0, 2.0, 0.0);683;0.0001696375
2;2;(2.0, -1.0, 0.0);653;0.0001696375
2;2;(2.0, 0.0, -1.0);651;0.0001696375
2;2;(2.0, 0.0, 1.0);685;0.0001696375
2;2;(2.0, 1.0, 0.0);683;0.0001696375
2;2;(-2.0, -1.0, -1.0);558;0.00066532575
2;2;(-2.0, -1.0, 1.0);585;0.00066532575
2;2;(-2.0, 1.0, -1.0);583;0.00066532575
2;2;(-2.0, 1.0, 1.0);611;0.00066532575
2;2;(-1.0, -2.0, -1.0);558;0.00066532575
2;2;(-1.0, -2.0, 1.0);585;0.00066532575
2;2;(-1.0, -1.0, -2.0);557;0.00066532575
2;2;(-1.0, -1.0, 2.0);612;0.00066532575
2;2;(-1.0, 1.0, -2.0);582;0.00066532575
2;2;(-1.0, 1.0, 2.0);636;0.00066532575
2;2;(-1.0, 2.0, -1.0);609;0.00066532575
2;2;(-1.0, 2.0, 1.0);635;0.00066532575
2;2;(1.0, -2.0, -1.0);583;0.00066532575
2;2;(1.0, -2.0, 1.0);611;0.00066532575
2;2;(1.0, -1.0, -2.0);582;0.00066532575
2;2;(1.0, -1.0, 2.0);636;0.00066532575
2;2;(1.0, 1.0, -2.0);608;0.00066532575
2;2;(1.0, 1.0, 2.0);674;0.00066532575
2;2;(1.0, 2.0, -1.0);633;0.00066532575
2;2;(1.0, 2.0, 1.0);673;0.00066532575
2;2;(2.0, -1.0, -1.0);609;0.00066532575
2;2;(2.0, -1.0, 1.0);635;0.00066532575
2;2;(2.0, 1.0, -1.0);633;0.00066532575
2;2;(2.0, 1.0, 1.0);673;0.00066532575
2;1;(-1.5, 0.5, 0.5);715;-0.00012936924999999998
2;1;(-1.5, 0.5, 1.5);661;-0.00012936924999999998
2;1;(-1.5, 1.5, 0.5);658;-0.00012936924999999998
2;1;(-1.5, 1.5, 1.5);615;-0.00012936924999999998
2;1;(-0.5, -0.5, -0.5);788;0.00017982775
2;1;(-0.5, -0.5, 2.5);616;0.00017982775
2;1;(-0.5, 2.5, -0.5);611;0.00017982775
2;1;(-0.5, 2.5, 2.5);507;0.00017982775
2;1;(0.5, -1.5, 0.5);715;-0.00012936924999999998
2;1;(0.5, -1.5, 1.5);661;-0.00012936924999999998
2;1;(0.5, 0.5, -1.5);710;-0.00012936924999999998
2;1;(0.5, 1.5, -1.5);655;-0.00012936924999999998
2;1;(1.5, -1.5, 0.5);658;-0.00012936924999999998
2;1;(1.5, -1.5, 1.5);615;-0.00012936924999999998
2;1;(1.5, 0.5, -1.5);655;-0.00012936924999999998
2;1;(1.5, 1.5, -1.5);611;-0.00012936924999999998
2;1;(2.5, -0.5, -0.5);611;0.00017982775
2;1;(2.5, -0.5, 2.5);507;0.00017982775
2;1;(2.5, 2.5, -0.5);505;0.00017982775
2;1;(2.5, 2.5, 2.5);415;0.00017982775
2;1;(0.5, 0.5, 3.5);513;-0.00012936924999999998
2;1;(0.5, 1.5, 3.5);478;-0.00012936924999999998
2;1;(0.5, 3.5, 0.5);509;-0.00012936924999999998
2;1;(0.5, 3.5, 1.5);475;-0.00012936924999999998
2;1;(1.5, 0.5, 3.5);478;-0.00012936924999999998
2;1;(1.5, 1.5, 3.5);447;-0.00012936924999999998
2;1;(1.5, 3.5, 0.5);476;-0.00012936924999999998
2;1;(1.5, 3.5, 1.5);446;-0.00012936924999999998
2;1;(3.5, 0.5, 0.5);509;-0.00012936924999999998
2;1;(3.5, 0.5, 1.5);475;-0.00012936924999999998
2;1;(3.5, 1.5, 0.5);476;-0.00012936924999999998
2;1;(3.5, 1.5, 1.5);446;-0.00012936924999999998
2;2;(-2.0, -2.0, 0.0);519;4.5662475000000004e-05
2;2;(-2.0, 0.0, -2.0);516;4.5662475000000004e-05
2;2;(-2.0, 0.0, 2.0);566;4.5662475000000004e-05
2;2;(-2.0, 2.0, 0.0);563;4.5662475000000004e-05
2;2;(0.0, -2.0, -2.0);516;4.5662475000000004e-05
2;2;(0.0, -2.0, 2.0);566;4.5662475000000004e-05
2;2;(0.0, 2.0, -2.0);560;4.5662475000000004e-05
2;2;(0.0, 2.0, 2.0);613;4.5662475000000004e-05
2;2;(2.0, -2.0, 0.0);563;4.5662475000000004e-05
2;2;(2.0, 0.0, -2.0);560;4.5662475000000004e-05
2;2;(2.0, 0.0, 2.0);613;4.5662475000000004e-05
2;2;(2.0, 2.0, 0.0);610;4.5662475000000004e-05
2;1;(-1.5, -0.5, 0.5);697;9.853499999999999e-05
2;1;(-1.5, -0.5, 1.5);646;9.853499999999999e-05
2;1;(-1.5, 0.5, -0.5);695;9.853499999999999e-05
2;1;(-1.5, 0.5, 2.5);561;9.853499999999999e-05
2;1;(-1.5, 1.5, -0.5);643;9.853499999999999e-05
2;1;(-1.5, 1.5, 2.5);528;9.853499999999999e-05
2;1;(-1.5, 2.5, 0.5);558;9.853499999999999e-05
2;1;(-1.5, 2.5, 1.5);527;9.853499999999999e-05
2;1;(-0.5, -1.5, 0.5);697;9.853499999999999e-05
2;1;(-0.5, -1.5, 1.5);646;9.853499999999999e-05
2;1;(-0.5, 0.5, -1.5);692;9.853499999999999e-05
2;1;(-0.5, 1.5, -1.5);640;9.853499999999999e-05
2;1;(0.5, -1.5, -0.5);695;9.853499999999999e-05
2;1;(0.5, -1.5, 2.5);561;9.853499999999999e-05
2;1;(0.5, -0.5, -1.5);692;9.853499999999999e-05
2;1;(0.5, 2.5, -1.5);557;9.853499999999999e-05
2;1;(1.5, -1.5, -0.5);643;9.853499999999999e-05
2;1;(1.5, -1.5, 2.5);528;9.853499999999999e-05
2;1;(1.5, -0.5, -1.5);640;9.853499999999999e-05
2;1;(1.5, 2.5, -1.5);525;9.853499999999999e-05
2;1;(2.5, -1.5, 0.5);558;9.853499999999999e-05
2;1;(2.5, -1.5, 1.5);527;9.853499999999999e-05
2;1;(2.5, 0.5, -1.5);557;9.853499999999999e-05
2;1;(2.5, 1.5, -1.5);525;9.853499999999999e-05
2;1;(-0.5, 0.5, 3.5);503;9.853499999999999e-05
2;1;(-0.5, 1.5, 3.5);471;9.853499999999999e-05
2;1;(-0.5, 3.5, 0.5);499;9.853499999999999e-05
2;1;(-0.5, 3.5, 1.5);468;9.853499999999999e-05
2;1;(0.5, -0.5, 3.5);503;9.853499999999999e-05
2;1;(0.5, 2.5, 3.5);413;9.853499999999999e-05
2;1;(0.5, 3.5, -0.5);499;9.853499999999999e-05
2;1;(0.5, 3.5, 2.5);413;9.853499999999999e-05
2;1;(1.5, -0.5, 3.5);471;9.853499999999999e-05
2;1;(1.5, 2.5, 3.5);385;9.853499999999999e-05
2;1;(1.5, 3.5, -0.5);467;9.853499999999999e-05
2;1;(1.5, 3.5, 2.5);385;9.853499999999999e-05
2;1;(2.5, 0.5, 3.5);413;9.853499999999999e-05
2;1;(2.5, 1.5, 3.5);385;9.853499999999999e-05
2;1;(2.5, 3.5, 0.5);412;9.853499999999999e-05
2;1;(2.5, 3.5, 1.5);385;9.853499999999999e-05
2;1;(3.5, -0.5, 0.5);499;9.853499999999999e-05
2;1;(3.5, -0.5, 1.5);468;9.853499999999999e-05
2;1;(3.5, 0.5, -0.5);499;9.853499999999999e-05
2;1;(3.5, 0.5, 2.5);413;9.853499999999999e-05
2;1;(3.5, 1.5, -0.5);467;9.853499999999999e-05
2;1;(3.5, 1.5, 2.5);385;9.853499999999999e-05
2;1;(3.5, 2.5, 0.5);412;9.853499999999999e-05
2;1;(3.5, 2.5, 1.5);385;9.853499999999999e-05
2;2;(-3.0, 0.0, 0.0);518;-7.8177e-05
2;2;(-2.0, -2.0, -1.0);483;-3.84883225e-05
2;2;(-2.0, -2.0, 1.0);510;-3.84883225e-05
2;2;(-2.0, -1.0, -2.0);481;-3.84883225e-05
2;2;(-2.0, -1.0, 2.0);529;-3.84883225e-05
2;2;(-2.0, 1.0, -2.0);508;-3.84883225e-05
2;2;(-2.0, 1.0, 2.0);550;-3.84883225e-05
2;2;(-2.0, 2.0, -1.0);527;-3.84883225e-05
2;2;(-2.0, 2.0, 1.0);548;-3.84883225e-05
2;2;(-1.0, -2.0, -2.0);481;-3.84883225e-05
2;2;(-1.0, -2.0, 2.0);529;-3.84883225e-05
2;2;(-1.0, 2.0, -2.0);525;-3.84883225e-05
2;2;(-1.0, 2.0, 2.0);572;-3.84883225e-05
2;2;(0.0, -3.0, 0.0);518;-7.8177e-05
2;2;(0.0, 0.0, 3.0);582;-7.8177e-05
2;2;(1.0, -2.0, -2.0);508;-3.84883225e-05
2;2;(1.0, -2.0, 2.0);550;-3.84883225e-05
2;2;(1.0, 2.0, -2.0);546;-3.84883225e-05
2;2;(1.0, 2.0, 2.0);597;-3.84883225e-05
2;2;(2.0, -2.0, -1.0);527;-3.84883225e-05
2;2;(2.0, -2.0, 1.0);548;-3.84883225e-05
2;2;(2.0, -1.0, -2.0);525;-3.84883225e-05
2;2;(2.0, -1.0, 2.0);572;-3.84883225e-05
2;2;(2.0, 1.0, -2.0);546;-3.84883225e-05
2;2;(2.0, 1.0, 2.0);597;-3.84883225e-05
2;2;(2.0, 2.0, -1.0);570;-3.84883225e-05
2;2;(2.0, 2.0, 1.0);595;-3.84883225e-05
2;2;(0.0, 0.0, -3.0);514;-7.8177e-05
2;2;(0.0, 3.0, 0.0);578;-7.8177e-05
2;2;(3.0, 0.0, 0.0);578;-7.8177e-05
2;2;(-3.0, -1.0, 0.0);478;2.9126225e-05
2;2;(-3.0, 0.0, 1.0);498;2.9126225e-05
2;2;(-3.0, 1.0, 0.0);498;2.9126225e-05
2;2;(-1.0, -3.0, 0.0);478;2.9126225e-05
2;2;(-1.0, 0.0, 3.0);540;2.9126225e-05
2;2;(0.0, -3.0, 1.0);498;2.9126225e-05
2;2;(0.0, -1.0, 3.0);540;2.9126225e-05
2;2;(0.0, 1.0, 3.0);561;2.9126225e-05
2;2;(1.0, 0.0, 3.0);561;2.9126225e-05
2;2;(-3.0, 0.0, -1.0);478;2.9126225e-05
2;2;(-1.0, 0.0, -3.0);474;2.9126225e-05
2;2;(-1.0, 3.0, 0.0);536;2.9126225e-05
2;2;(0.0, -3.0, -1.0);478;2.9126225e-05
2;2;(0.0, -1.0, -3.0);474;2.9126225e-05
2;2;(0.0, 1.0, -3.0);494;2.9126225e-05
2;2;(0.0, 3.0, -1.0);536;2.9126225e-05
2;2;(0.0, 3.0, 1.0);557;2.9126225e-05
2;2;(1.0, -3.0, 0.0);498;2.9126225e-05
2;2;(1.0, 0.0, -3.0);494;2.9126225e-05
2;2;(1.0, 3.0, 0.0);557;2.9126225e-05
2;2;(3.0, -1.0, 0.0);536;2.9126225e-05
2;2;(3.0, 0.0, -1.0);536;2.9126225e-05
2;2;(3.0, 0.0, 1.0);557;2.9126225e-05
