i    j    dx   dy   dz   Jij         χ⁰↑             χ⁰↓
1    2    1    1   -3   -0.002601   -0.182835E-03   -0.182886E-03
1    2    1    1    2   -0.002601   -0.182835E-03   -0.182886E-03
1    2    1    2   -2   -0.002601   -0.182835E-03   -0.182886E-03
1    2    1    2    1   -0.002601   -0.182835E-03   -0.182886E-03
1    2    2   -2   -2   -0.002601   -0.182835E-03   -0.182886E-03
1    2    2   -2    1   -0.002601   -0.182835E-03   -0.182886E-03
1    2    2    1   -2   -0.002601   -0.182835E-03   -0.182886E-03
1    2    2    1    1   -0.002601   -0.182835E-03   -0.182886E-03
1    1   -3   -1   -1    0.000716    0.137520E-03   -0.626732E-04
1    1   -3   -1    1    0.000716    0.137520E-03   -0.626732E-04
1    1   -3    1   -1    0.000716    0.137520E-03   -0.626732E-04
1    1   -3    1    1    0.000716    0.137520E-03   -0.626732E-04
1    1   -1   -3   -1    0.000716    0.137520E-03   -0.626732E-04
1    1   -1   -3    1    0.000716    0.137520E-03   -0.626732E-04
1    1   -1    3   -1    0.000716    0.137520E-03   -0.626732E-04
1    1   -1    3    1    0.000716    0.137520E-03   -0.626732E-04
1    1    1   -3   -1    0.000716    0.137520E-03   -0.626732E-04
1    1    1   -3    1    0.000716    0.137520E-03   -0.626732E-04
1    1    1    3   -1    0.000716    0.137520E-03   -0.626732E-04
1    1    1    3    1    0.000716    0.137520E-03   -0.626732E-04
1    1    3   -1   -1    0.000716    0.137520E-03   -0.626732E-04
1    1    3   -1    1    0.000716    0.137520E-03   -0.626732E-04
1    1    3    1   -1    0.000716    0.137520E-03   -0.626732E-04
1    1    3    1    1    0.000716    0.137520E-03   -0.626732E-04
1    1   -1   -1   -3    0.000716    0.137520E-03   -0.626732E-04
1    1   -1   -1    3    0.000716    0.137520E-03   -0.626732E-04
1    1   -1    1   -3    0.000716    0.137520E-03   -0.626732E-04
1    1   -1    1    3    0.000716    0.137520E-03   -0.626732E-04
1    1    1   -1   -3    0.000716    0.137520E-03   -0.626732E-04
1    1    1   -1    3    0.000716    0.137520E-03   -0.626732E-04
1    1    1    1   -3    0.000716    0.137520E-03   -0.626732E-04
1    1    1    1    3    0.000716    0.137520E-03   -0.626732E-04
1    1   -2   -2   -2    0.003457   -0.912941E-04   -0.148443E-04
1    1   -2   -2    2    0.003457   -0.912941E-04   -0.148443E-04
