j-coordinate,Xzz
"(0.0, 1.0, 4.0)",-0.0008818836785780827
"(0.0, 4.0, 1.0)",-0.000881883678578083
"(1.0, -3.0, 1.0)",-0.0023704252812582448
"(1.0, 0.0, 4.0)",-0.0008818836785780837
"(1.0, 1.0, -3.0)",-0.002370425281258248
"(1.0, 4.0, 0.0)",-0.0008818836785780835
"(3.0, -1.0, -1.0)",-0.0023704252812582417
"(3.0, 4.0, 4.0)",-0.00039731840139528124
"(4.0, 0.0, 1.0)",-0.0008818836785780828
"(4.0, 1.0, 0.0)",-0.0008818836785780826
"(4.0, 3.0, 4.0)",-0.00039731840139528124
"(4.0, 4.0, 3.0)",-0.00039731840139528124
"(-4.0, -4.0, -2.0)",-2.8024269188399227e-05
"(-4.0, -2.0, -4.0)",-2.8024269188399227e-05
"(-4.0, -2.0, 0.0)",-4.245063948671378e-05
"(-4.0, 0.0, -2.0)",-4.2450639486713774e-05
"(-2.0, -4.0, -4.0)",-2.8024269188399227e-05
"(-2.0, -4.0, 0.0)",-4.245063948671378e-05
"(-2.0, -2.0, 2.0)",-0.00018399664277519268
"(-2.0, 0.0, -4.0)",-4.245063948671379e-05
"(-2.0, 2.0, -2.0)",-0.00018399664277519282
"(-2.0, 2.0, 2.0)",-0.00018399664277519312
"(0.0, -4.0, -2.0)",-4.245063948671378e-05
"(0.0, -2.0, -4.0)",-4.245063948671379e-05
"(0.0, 2.0, 4.0)",-4.245063948671375e-05
"(0.0, 4.0, 2.0)",-4.245063948671376e-05
"(2.0, -2.0, -2.0)",-0.00018399664277519222
"(2.0, -2.0, 2.0)",-0.00018399664277519252
"(2.0, 0.0, 4.0)",-4.245063948671375e-05
"(2.0, 2.0, -2.0)",-0.00018399664277519268
"(2.0, 4.0, 0.0)",-4.245063948671376e-05
"(2.0, 4.0, 4.0)",-2.8024269188399213e-05
"(4.0, 0.0, 2.0)",-4.2450639486713754e-05
"(4.0, 2.0, 0.0)",-4.245063948671376e-05
"(4.0, 2.0, 4.0)",-2.8024269188399213e-05
"(4.0, 4.0, 2.0)",-2.8024269188399213e-05
"(-4.0, -4.0, -4.0)",0.00016567806919695765
"(-4.0, 0.0, 0.0)",6.650956561328464e-05
"(0.0, -4.0, 0.0)",6.650956561328486e-05
"(0.0, 0.0, -4.0)",6.650956561328496e-05
"(0.0, 0.0, 4.0)",6.650956561328486e-05
"(0.0, 4.0, 0.0)",6.650956561328496e-05
"(4.0, 0.0, 0.0)",6.650956561328496e-05
"(4.0, 4.0, 4.0)",0.00016567806919695765
"(-4.0, -4.0, -1.0)",-0.0003080996289282903
"(-4.0, -3.0, 0.0)",-0.00031223936718628086
"(-3.0, -4.0, 0.0)",-0.0003122393671862809
"(-3.0, -3.0, -5.0)",-0.0002408116623832568
"(-3.0, -3.0, 1.0)",-0.0005514960371785555
"(-3.0, 0.0, 2.0)",-0.0012476223264118787
"(-3.0, 2.0, 0.0)",-0.0012476223264118787
"(-2.0, -5.0, -2.0)",-0.00032882009934440533
"(0.0, -3.0, 2.0)",-0.0012476223264118766
"(0.0, 3.0, -2.0)",-0.0012476223264118787
"(2.0, 5.0, 2.0)",-0.0003288200993444052
"(3.0, -2.0, 0.0)",-0.0012476223264118744
"(3.0, 0.0, -2.0)",-0.001247622326411876
"(3.0, 3.0, -1.0)",-0.0005514960371785553
"(3.0, 3.0, 5.0)",-0.0002408116623832568
"(3.0, 4.0, 0.0)",-0.0003122393671862808
"(4.0, 3.0, 0.0)",-0.0003122393671862807
"(4.0, 4.0, 1.0)",-0.0003080996289282902
"(-5.0, -3.0, -3.0)",-0.0002408116623832568
"(-5.0, -2.0, -2.0)",-0.0003288200993444054
"(-4.0, -1.0, -4.0)",-0.0003080996289282903
"(-4.0, 0.0, -3.0)",-0.0003122393671862809
"(-3.0, -5.0, -3.0)",-0.0002408116623832568
"(-3.0, 0.0, -4.0)",-0.00031223936718628086
"(-3.0, 1.0, -3.0)",-0.0005514960371785559
"(-2.0, -2.0, -5.0)",-0.00032882009934440533
"(-2.0, 0.0, 3.0)",-0.001247622326411878
"(-2.0, 3.0, 0.0)",-0.0012476223264118787
"(-1.0, -4.0, -4.0)",-0.0003080996289282903
"(-1.0, 3.0, 3.0)",-0.0005514960371785557
"(0.0, -4.0, -3.0)",-0.0003122393671862809
"(0.0, -3.0, -4.0)",-0.0003122393671862809
"(0.0, -2.0, 3.0)",-0.001247622326411878
"(0.0, 2.0, -3.0)",-0.0012476223264118766
"(0.0, 3.0, 4.0)",-0.0003122393671862807
"(0.0, 4.0, 3.0)",-0.0003122393671862808
"(1.0, -3.0, -3.0)",-0.0005514960371785557
"(1.0, 4.0, 4.0)",-0.00030809962892829014
"(2.0, -3.0, 0.0)",-0.001247622326411875
"(2.0, 0.0, -3.0)",-0.001247622326411876
"(2.0, 2.0, 5.0)",-0.00032882009934440517
"(3.0, -1.0, 3.0)",-0.0005514960371785557
"(3.0, 0.0, 4.0)",-0.0003122393671862808
"(3.0, 5.0, 3.0)",-0.0002408116623832568
"(4.0, 0.0, 3.0)",-0.0003122393671862807
"(4.0, 1.0, 4.0)",-0.0003080996289282902
"(5.0, 2.0, 2.0)",-0.0003288200993444052
"(5.0, 3.0, 3.0)",-0.0002408116623832568
"(-5.0, -3.0, -2.0)",-7.422407863875148e-05
"(-3.0, -5.0, -2.0)",-7.422407863875149e-05
"(-3.0, -2.0, -5.0)",-7.422407863875148e-05
"(-3.0, -1.0, 2.0)",-0.0003586183550484029
"(-3.0, 2.0, -1.0)",-0.0003586183550484031
"(-2.0, -5.0, -3.0)",-7.422407863875148e-05
"(-2.0, -3.0, -5.0)",-7.422407863875148e-05
"(-2.0, 1.0, 3.0)",-0.0003586183550484031
"(-2.0, 3.0, 1.0)",-0.0003586183550484029
"(-1.0, -3.0, 2.0)",-0.00035861835504840225
"(-1.0, 2.0, -3.0)",-0.00035861835504840246
"(1.0, -2.0, 3.0)",-0.0003586183550484027
"(1.0, 3.0, -2.0)",-0.0003586183550484029
"(2.0, -3.0, -1.0)",-0.00035861835504840176
"(2.0, -1.0, -3.0)",-0.000358618355048402
"(2.0, 3.0, 5.0)",-7.422407863875146e-05
"(2.0, 5.0, 3.0)",-7.422407863875145e-05
"(3.0, -2.0, 1.0)",-0.000358618355048402
