i   j      dx   dy   dz        Jij               χ⁰↑               χ⁰↓            Xzz
1   1    -2.0 -1.0  2.0  -0.000773      6.206650E-04     -4.693930E-04  -6.085227E-07
1   1    -2.0  1.0  2.0  -0.000773      6.206650E-04     -4.693930E-04  -6.085227E-07
1   1    -1.0 -2.0  2.0  -0.000773      6.206650E-04     -4.693930E-04  -6.085227E-07
1   1    -1.0  2.0 -2.0  -0.000773      6.206650E-04     -4.693930E-04  -6.085227E-07
1   1     1.0 -2.0  2.0  -0.000773      6.206650E-04     -4.693930E-04  -6.085227E-07
1   1     1.0  2.0 -2.0  -0.000773      6.206650E-04     -4.693930E-04  -6.085227E-07
1   1     2.0 -1.0 -2.0  -0.000773      6.206650E-04     -4.693930E-04  -6.085227E-07
1   1     2.0  1.0 -2.0  -0.000773      6.206650E-04     -4.693930E-04  -6.085227E-07
1   1     2.0  4.0  1.0  -0.000773      6.206650E-04     -4.693930E-04   3.508045E-07
1   1     3.0  2.0  4.0  -0.000773      6.206650E-04     -4.693930E-04   9.084245E-07
1   1     4.0  2.0  1.0  -0.000773      6.206650E-04     -4.693930E-04   3.508045E-07
1   1     4.0  3.0  2.0  -0.000773      6.206650E-04     -4.693930E-04   9.084245E-07
1   1    -4.0 -2.0 -3.0  -0.000773      6.206650E-04     -4.693930E-04   9.084245E-07
1   1    -4.0 -1.0 -2.0  -0.000773      6.206650E-04     -4.693930E-04   3.508045E-07
1   1    -3.0 -4.0 -2.0  -0.000773      6.206650E-04     -4.693930E-04   9.084245E-07
1   1    -3.0 -1.0  1.0  -0.000773      6.206650E-04     -4.693930E-04  -3.370059E-07
1   1    -3.0  1.0 -1.0  -0.000773      6.206650E-04     -4.693930E-04  -3.370059E-07
1   1    -2.0 -4.0 -3.0  -0.000773      6.206650E-04     -4.693930E-04   9.084245E-07
1   1    -2.0 -3.0 -4.0  -0.000773      6.206650E-04     -4.693930E-04   9.084245E-07
1   1    -2.0 -1.0 -4.0  -0.000773      6.206650E-04     -4.693930E-04   3.508045E-07
1   1    -2.0  2.0 -1.0  -0.000773      6.206650E-04     -4.693930E-04  -6.085227E-07
1   1    -2.0  2.0  1.0  -0.000773      6.206650E-04     -4.693930E-04  -6.085227E-07
1   1    -1.0 -4.0 -2.0  -0.000773      6.206650E-04     -4.693930E-04   3.508045E-07
1   1    -1.0 -3.0  1.0  -0.000773      6.206650E-04     -4.693930E-04  -3.370059E-07
