i;j;j-coordinate;N_k;Xzz
3;5;(2.5, -2.5, 0.0);229;0.001193090852899032
3;5;(2.5, 3.5, 0.0);202;0.0008157055601711256
3;5;(3.5, -1.5, 0.0);216;0.0014526787431178715
3;5;(3.5, 2.5, 0.0);199;0.0010622089373579279
3;3;(-2.0, -1.0, -1.0);157;-5.8719520128678176e-05
3;3;(-2.0, -1.0, 1.0);244;0.0001464858163373674
3;3;(-2.0, 1.0, -1.0);164;-4.781922553010965e-05
3;3;(-2.0, 1.0, 1.0);250;0.00015777849826244028
3;3;(-1.0, -2.0, -1.0);154;7.286332286730278e-05
3;3;(-1.0, -2.0, 1.0);241;-0.00011938349680604661
3;3;(1.0, -2.0, -1.0);154;7.146951489617283e-05
3;3;(1.0, -2.0, 1.0);243;-0.00012706283325949046
3;3;(2.0, -1.0, -1.0);157;-5.671969116823297e-05
3;3;(2.0, -1.0, 1.0);248;0.00016175032612280538
3;3;(2.0, 1.0, -1.0);162;-5.663893807783355e-05
3;3;(2.0, 1.0, 1.0);254;0.00016065867869545432
3;3;(-1.0, 2.0, -1.0);167;5.869229347162094e-05
3;3;(-1.0, 2.0, 1.0);257;-0.00012756933923889987
3;3;(1.0, 2.0, -1.0);165;7.163778896334288e-05
3;3;(1.0, 2.0, 1.0);259;-0.0001323079194380301
3;3;(-4.0, 0.0, 0.0);214;-0.00304252172840114
3;3;(0.0, -4.0, 0.0);200;-0.008987562552897073
3;3;(0.0, 4.0, 0.0);227;-0.004009002781457033
3;3;(4.0, 0.0, 0.0);213;-0.006742714209014795
3;3;(-4.0, -1.0, 0.0);200;-0.000158333764168185
3;3;(-4.0, 1.0, 0.0);207;-0.00018253056021795203
3;3;(-1.0, -4.0, 0.0);189;-0.0020191210049812854
3;3;(-1.0, 4.0, 0.0);214;-0.0003730084761543772
3;3;(1.0, -4.0, 0.0);189;-0.001143417037852929
3;3;(1.0, 4.0, 0.0);216;-0.00030542970700366304
3;3;(4.0, -1.0, 0.0);198;-0.0005656043449266101
3;3;(4.0, 1.0, 0.0);207;-0.0008816163445618799
3;6;(-3.5, -0.5, 1.5);112;-4.359723031546885e-05
3;6;(-3.5, 2.5, 1.5);93;-5.71006258052285e-05
3;6;(-1.5, -2.5, 1.5);127;-4.4463976496676926e-05
3;6;(-1.5, 4.5, 1.5);78;-8.450863853475307e-05
3;6;(1.5, -2.5, 1.5);125;-6.0118566465017033e-05
3;6;(1.5, 4.5, 1.5);78;-0.00023367717711113935
3;6;(3.5, -0.5, 1.5);111;-8.729655649925557e-05
3;6;(3.5, 2.5, 1.5);93;-0.0002565553392796482
3;6;(-3.5, -0.5, 0.5);230;-0.00011106197045803796
3;6;(-3.5, 2.5, 0.5);192;-6.06269908317223e-05
3;6;(-1.5, -2.5, 0.5);257;-0.00020729225904554156
3;6;(-1.5, 4.5, 0.5);170;-5.116789522939519e-05
3;6;(1.5, -2.5, 0.5);257;-0.0001535063480494168
3;6;(1.5, 4.5, 0.5);170;-7.894340014054827e-05
3;6;(3.5, -0.5, 0.5);228;-7.027015915561015e-05
3;6;(3.5, 2.5, 0.5);190;-7.870193466417111e-05
3;4;(-3.0, 0.0, -0.5);218;6.368447520928475e-05
3;4;(-3.0, 0.0, 1.5);129;1.3587935868287785e-05
3;4;(-3.0, 1.0, -0.5);212;6.464449389391224e-05
3;4;(-3.0, 1.0, 1.5);126;1.357141901424708e-05
3;4;(-1.0, -2.0, -0.5);243;4.544823911112607e-05
3;4;(-1.0, -2.0, 1.5);147;2.0482682630443384e-05
3;4;(-1.0, 3.0, -0.5);219;3.796203053783299e-05
3;4;(-1.0, 3.0, 1.5);128;2.0521654398732104e-05
3;4;(0.0, -2.0, -0.5);252;4.42937179583391e-05
3;4;(0.0, -2.0, 1.5);153;2.21117925512422e-05
3;4;(0.0, 3.0, -0.5);228;3.717322792171418e-05
3;4;(0.0, 3.0, 1.5);132;2.042536920022914e-05
3;4;(2.0, 0.0, -0.5);263;6.39954802465017e-05
3;4;(2.0, 0.0, 1.5);157;1.4346304529538354e-05
