j-coordinate,Xzz
"(0.0, 2.0, 3.0)",-7.108937222335832e-06
"(0.0, 3.0, -2.0)",-7.08238823779506e-06
"(0.0, 3.0, 2.0)",-7.09123761842967e-06
"(2.0, -3.0, 0.0)",-7.108937222335832e-06
"(2.0, 0.0, -3.0)",-7.08238823779506e-06
"(2.0, 0.0, 3.0)",-7.108937222335832e-06
"(2.0, 3.0, 0.0)",-7.08238823779506e-06
"(3.0, -2.0, 0.0)",-7.09123761842967e-06
"(3.0, 0.0, -2.0)",-7.08238823779506e-06
"(3.0, 0.0, 2.0)",-7.09123761842967e-06
"(3.0, 2.0, 0.0)",-7.08238823779506e-06
"(-3.0, -2.0, -1.0)",-6.385564128181588e-05
"(-3.0, -2.0, 1.0)",-6.385920624575661e-05
"(-3.0, -1.0, -2.0)",-6.385207693040481e-05
"(-3.0, -1.0, 2.0)",-6.385920624575662e-05
"(-3.0, 1.0, -2.0)",-6.384851319141409e-05
"(-3.0, 1.0, 2.0)",-6.385564128181588e-05
"(-3.0, 2.0, -1.0)",-6.384851319141409e-05
"(-3.0, 2.0, 1.0)",-6.385207693040482e-05
"(-2.0, -3.0, -1.0)",-6.385564128181588e-05
"(-2.0, -3.0, 1.0)",-6.385920624575661e-05
"(-2.0, -1.0, -3.0)",-6.385207693040482e-05
"(-2.0, -1.0, 3.0)",-6.385920624575661e-05
"(-2.0, 1.0, -3.0)",-6.384851319141409e-05
"(-2.0, 1.0, 3.0)",-6.385564128181588e-05
"(-2.0, 3.0, -1.0)",-6.384851319141409e-05
"(-2.0, 3.0, 1.0)",-6.385207693040482e-05
"(-1.0, -3.0, -2.0)",-6.385207693040482e-05
"(-1.0, -3.0, 2.0)",-6.385920624575662e-05
"(-1.0, -2.0, -3.0)",-6.385207693040482e-05
"(-1.0, -2.0, 3.0)",-6.385920624575661e-05
"(-1.0, 2.0, -3.0)",-6.384495006473444e-05
"(-1.0, 2.0, 3.0)",-6.385207693040482e-05
"(-1.0, 3.0, -2.0)",-6.384495006473444e-05
"(-1.0, 3.0, 2.0)",-6.385207693040482e-05
"(1.0, -3.0, -2.0)",-6.384851319141409e-05
"(1.0, -3.0, 2.0)",-6.385564128181588e-05
"(1.0, -2.0, -3.0)",-6.384851319141409e-05
"(1.0, -2.0, 3.0)",-6.385564128181588e-05
"(1.0, 2.0, -3.0)",-6.384138755025659e-05
"(1.0, 2.0, 3.0)",-6.384851319141409e-05
"(1.0, 3.0, -2.0)",-6.384138755025659e-05
"(1.0, 3.0, 2.0)",-6.384851319141409e-05
"(2.0, -3.0, -1.0)",-6.384851319141409e-05
"(2.0, -3.0, 1.0)",-6.385207693040482e-05
"(2.0, -1.0, -3.0)",-6.384495006473444e-05
"(2.0, -1.0, 3.0)",-6.385207693040482e-05
"(2.0, 1.0, -3.0)",-6.384138755025659e-05
"(2.0, 1.0, 3.0)",-6.384851319141408e-05
"(2.0, 3.0, -1.0)",-6.384138755025659e-05
"(2.0, 3.0, 1.0)",-6.384495006473444e-05
"(3.0, -2.0, -1.0)",-6.384851319141409e-05
"(3.0, -2.0, 1.0)",-6.385207693040482e-05
