i    j    dx   dy   dz   Jij         χ⁰↑             χ⁰↓
1    1    0   -4    1         NaN             NaN   -0.317611E-06
1    1    0   -1    4         NaN             NaN   -0.317611E-06
1    1    0    1   -4         NaN             NaN   -0.317611E-06
1    1    0    4   -1         NaN             NaN   -0.317611E-06
1    1    1   -4   -2         NaN             NaN    0.318933E-05
1    1    1   -4    0         NaN             NaN   -0.317611E-06
1    1    1   -2   -4         NaN             NaN    0.318933E-05
1    1    1    0   -4         NaN             NaN   -0.317611E-06
1    1    1    1    5         NaN             NaN   -0.317611E-06
1    1    1    3    5         NaN             NaN    0.318933E-05
1    1    1    5    1         NaN             NaN   -0.317611E-06
1    1    1    5    3         NaN             NaN    0.318933E-05
1    1    2   -3   -2         NaN             NaN    0.318933E-05
1    1    2   -2   -3         NaN             NaN    0.318933E-05
1    1    2   -2    3         NaN             NaN    0.318933E-05
