i    j    dx   dy   dz   Jij         χ⁰↑             χ⁰↓
1    1   -2   -4   -3   -0.000773   -0.620665E-03    0.469393E-03
1    1   -2   -3   -4   -0.000773   -0.620665E-03    0.469393E-03
1    1   -2   -1   -4   -0.000773   -0.620665E-03    0.469393E-03
1    1   -2    2   -1   -0.000773   -0.620665E-03    0.469393E-03
1    1   -2    2    1   -0.000773   -0.620665E-03    0.469393E-03
1    1   -1   -4   -2   -0.000773   -0.620665E-03    0.469393E-03
1    1   -1   -3    1   -0.000773   -0.620665E-03    0.469393E-03
1    1   -1   -2   -4   -0.000773   -0.620665E-03    0.469393E-03
1    1   -1    1   -3   -0.000773   -0.620665E-03    0.469393E-03
1    1   -1    1    3   -0.000773   -0.620665E-03    0.469393E-03
1    1   -1    3    1   -0.000773   -0.620665E-03    0.469393E-03
1    1    1   -3   -1   -0.000773   -0.620665E-03    0.469393E-03
1    1    1   -1   -3   -0.000773   -0.620665E-03    0.469393E-03
1    1    1   -1    3   -0.000773   -0.620665E-03    0.469393E-03
1    1    1    2    4   -0.000773   -0.620665E-03    0.469393E-03
1    1    1    3   -1   -0.000773   -0.620665E-03    0.469393E-03
1    1    1    4    2   -0.000773   -0.620665E-03    0.469393E-03
1    1    2   -2   -1   -0.000773   -0.620665E-03    0.469393E-03
1    1    2   -2    1   -0.000773   -0.620665E-03    0.469393E-03
1    1    2    1    4   -0.000773   -0.620665E-03    0.469393E-03
1    1    2    3    4   -0.000773   -0.620665E-03    0.469393E-03
1    1    2    4    3   -0.000773   -0.620665E-03    0.469393E-03
1    1    3   -1    1   -0.000773   -0.620665E-03    0.469393E-03
1    1    3    1   -1   -0.000773   -0.620665E-03    0.469393E-03
1    1    3    4    2   -0.000773   -0.620665E-03    0.469393E-03
1    1    4    1    2   -0.000773   -0.620665E-03    0.469393E-03
1    1    4    2    3   -0.000773   -0.620665E-03    0.469393E-03
1    1   -4   -1   -1    0.013266    0.580958E-03   -0.209333E-03
1    1   -3   -4   -3    0.013266    0.580958E-03   -0.209333E-03
1    1   -3   -3   -4    0.013266    0.580958E-03   -0.209333E-03
1    1   -3   -3    0   -0.004777   -0.248130E-02    0.475472E-03
1    1   -3    0   -3   -0.004777   -0.248130E-02    0.475472E-03
1    1   -3    0    1    0.013266    0.580958E-03   -0.209333E-03
1    1   -3    1    0    0.013266    0.580958E-03   -0.209333E-03
1    1   -1   -4   -1    0.013266    0.580958E-03   -0.209333E-03
1    1    0   -3   -3   -0.004777   -0.248130E-02    0.475472E-03
1    1    0   -3    1    0.013266    0.580958E-03   -0.209333E-03
1    1    0    3   -1    0.013266    0.580958E-03   -0.209333E-03
1    1    0    3    3   -0.004777   -0.248130E-02    0.475472E-03
1    1    1    4    1    0.013266    0.580958E-03   -0.209333E-03
1    1    3   -1    0    0.013266    0.580958E-03   -0.209333E-03
1    1    3    0   -1    0.013266    0.580958E-03   -0.209333E-03
1    1    3    0    3   -0.004777   -0.248130E-02    0.475472E-03
1    1    3    3    0   -0.004777   -0.248130E-02    0.475472E-03
1    1    3    3    4    0.013266    0.580958E-03   -0.209333E-03
1    1    3    4    3    0.013266    0.580958E-03   -0.209333E-03
1    1    4    1    1    0.013266    0.580958E-03   -0.209333E-03
1    1   -4   -3   -3    0.013266    0.580958E-03   -0.209333E-03
1    1   -1   -1   -4    0.013266    0.580958E-03   -0.209333E-03
1    1   -1    0    3    0.013266    0.580958E-03   -0.209333E-03
1    1   -1    3    0    0.013266    0.580958E-03   -0.209333E-03
1    1    0   -1    3    0.013266    0.580958E-03   -0.209333E-03
1    1    0    1   -3    0.013266    0.580958E-03   -0.209333E-03
1    1    1   -3    0    0.013266    0.580958E-03   -0.209333E-03
1    1    1    0   -3    0.013266    0.580958E-03   -0.209333E-03
1    1    1    1    4    0.013266    0.580958E-03   -0.209333E-03
1    1    4    3    3    0.013266    0.580958E-03   -0.209333E-03
1    1   -4   -3   -1   -0.010185    0.240867E-03   -0.875798E-04
1    1   -4   -1   -3   -0.010185    0.240867E-03   -0.875798E-04
1    1   -3   -4   -1   -0.010185    0.240867E-03   -0.875798E-04
1    1   -3   -2    1   -0.010185    0.240867E-03   -0.875798E-04
1    1   -3   -1   -4   -0.010185    0.240867E-03   -0.875798E-04
1    1   -3    1   -2   -0.010185    0.240867E-03   -0.875798E-04
1    1   -2    1   -3   -0.010185    0.240867E-03   -0.875798E-04
1    1   -1   -4   -3   -0.010185    0.240867E-03   -0.875798E-04
1    1   -1   -3   -4   -0.010185    0.240867E-03   -0.875798E-04
1    1   -1    2    3   -0.010185    0.240867E-03   -0.875798E-04
1    1   -1    3    2   -0.010185    0.240867E-03   -0.875798E-04
1    1    1   -3   -2   -0.010185    0.240867E-03   -0.875798E-04
1    1    1   -2   -3   -0.010185    0.240867E-03   -0.875798E-04
1    1    1    3    4   -0.010185    0.240867E-03   -0.875798E-04
1    1    1    4    3   -0.010185    0.240867E-03   -0.875798E-04
1    1    2   -1    3   -0.010185    0.240867E-03   -0.875798E-04
1    1    3   -1    2   -0.010185    0.240867E-03   -0.875798E-04
1    1    3    1    4   -0.010185    0.240867E-03   -0.875798E-04
1    1    3    2   -1   -0.010185    0.240867E-03   -0.875798E-04
1    1    3    4    1   -0.010185    0.240867E-03   -0.875798E-04
1    1    4    1    3   -0.010185    0.240867E-03   -0.875798E-04
1    1    4    3    1   -0.010185    0.240867E-03   -0.875798E-04
1    1   -2   -3    1   -0.010185    0.240867E-03   -0.875798E-04
1    1    2    3   -1   -0.010185    0.240867E-03   -0.875798E-04
1    1   -4   -4   -3    0.038212   -0.177831E-02    0.282359E-03
1    1   -4   -3   -4    0.038212   -0.177831E-02    0.282359E-03
1    1   -4   -1    0    0.038212   -0.177831E-02    0.282359E-03
1    1   -4    0   -1    0.038212   -0.177831E-02    0.282359E-03
1    1   -3   -4   -4    0.038212   -0.177831E-02    0.282359E-03
1    1   -3    1    1    0.038212   -0.177831E-02    0.282359E-03
1    1   -1   -4    0    0.038212   -0.177831E-02    0.282359E-03
1    1   -1   -1    3    0.038212   -0.177831E-02    0.282359E-03
1    1   -1    0   -4    0.038212   -0.177831E-02    0.282359E-03
1    1   -1    3   -1    0.038212   -0.177831E-02    0.282359E-03
1    1    0   -4   -1    0.038212   -0.177831E-02    0.282359E-03
1    1    0   -1   -4    0.038212   -0.177831E-02    0.282359E-03
1    1    0    1    4    0.038212   -0.177831E-02    0.282359E-03
1    1    0    4    1    0.038212   -0.177831E-02    0.282359E-03
1    1    1   -3    1    0.038212   -0.177831E-02    0.282359E-03
1    1    1    0    4    0.038212   -0.177831E-02    0.282359E-03
1    1    1    1   -3    0.038212   -0.177831E-02    0.282359E-03
1    1    1    4    0    0.038212   -0.177831E-02    0.282359E-03
