i    j    dx   dy   dz   Jij         χ⁰↑             χ⁰↓
1    1   -4    2    0         NaN             NaN    0.972983E-04
1    1   -4    2    2         NaN             NaN    0.972983E-04
1    1   -2   -2    0         NaN             NaN    0.972983E-04
1    1   -2   -2    4         NaN             NaN    0.972983E-04
1    1   -2    0   -2         NaN             NaN    0.972983E-04
1    1   -2    0    4         NaN             NaN    0.972983E-04
1    1   -2    4   -2         NaN             NaN    0.972983E-04
1    1   -2    4    0         NaN             NaN    0.972983E-04
1    1    0   -4    2         NaN             NaN    0.972983E-04
1    1    0   -2   -2         NaN             NaN    0.972983E-04
1    1    0   -2    4         NaN             NaN    0.972983E-04
1    1    0    2   -4         NaN             NaN    0.972983E-04
1    1    0    2    2         NaN             NaN    0.972983E-04
1    1    0    4   -2         NaN             NaN    0.972983E-04
1    1    2   -4    0         NaN             NaN    0.972983E-04
1    1    2   -4    2         NaN             NaN    0.972983E-04
1    1    2    0   -4         NaN             NaN    0.972983E-04
1    1    2    0    2         NaN             NaN    0.972983E-04
1    1    2    2   -4         NaN             NaN    0.972983E-04
1    1    2    2    0         NaN             NaN    0.972983E-04
1    1    4   -2   -2         NaN             NaN    0.972983E-04
1    1    4   -2    0         NaN             NaN    0.972983E-04
1    1    4    0   -2         NaN             NaN    0.972983E-04
1    1   -4    0    1         NaN             NaN    0.497163E-05
1    1   -4    0    3         NaN             NaN    0.497163E-05
1    1   -4    1    0         NaN             NaN    0.497163E-05
1    1   -4    1    3         NaN             NaN    0.497163E-05
1    1   -4    3    0         NaN             NaN    0.497163E-05
1    1   -4    3    1         NaN             NaN    0.497163E-05
1    1   -3   -2    2         NaN             NaN    0.437981E-04
1    1   -3   -2    3         NaN             NaN    0.437981E-04
1    1   -3   -1    0         NaN             NaN    0.497163E-05
1    1   -3   -1    4         NaN             NaN    0.497163E-05
1    1   -3    0   -1         NaN             NaN    0.497163E-05
1    1   -3    0    4         NaN             NaN    0.497163E-05
1    1   -3    2   -2         NaN             NaN    0.437981E-04
1    1   -3    2    3         NaN             NaN    0.437981E-04
1    1   -3    3   -2         NaN             NaN    0.437981E-04
1    1   -3    3    2         NaN             NaN    0.437981E-04
1    1   -3    4   -1         NaN             NaN    0.497163E-05
1    1   -3    4    0         NaN             NaN    0.497163E-05
1    1   -2   -3    2         NaN             NaN    0.437981E-04
1    1   -2   -3    3         NaN             NaN    0.437981E-04
1    1   -2    2   -3         NaN             NaN    0.437981E-04
1    1   -2    2    3         NaN             NaN    0.437981E-04
1    1   -2    3   -3         NaN             NaN    0.437981E-04
1    1   -2    3    2         NaN             NaN    0.437981E-04
1    1   -1   -3    0         NaN             NaN    0.497163E-05
1    1   -1   -3    4         NaN             NaN    0.497163E-05
1    1   -1    0   -3         NaN             NaN    0.497163E-05
1    1   -1    0    4         NaN             NaN    0.497163E-05
1    1   -1    4   -3         NaN             NaN    0.497163E-05
1    1   -1    4    0         NaN             NaN    0.497163E-05
1    1    0   -4    1         NaN             NaN    0.497163E-05
1    1    0   -4    3         NaN             NaN    0.497163E-05
1    1    0   -3   -1         NaN             NaN    0.497163E-05
1    1    0   -3    4         NaN             NaN    0.497163E-05
1    1    0   -1   -3         NaN             NaN    0.497163E-05
1    1    0   -1    4         NaN             NaN    0.497163E-05
1    1    0    1   -4         NaN             NaN    0.497163E-05
1    1    0    1    3         NaN             NaN    0.497163E-05
1    1    0    3   -4         NaN             NaN    0.497163E-05
1    1    0    3    1         NaN             NaN    0.497163E-05
1    1    0    4   -3         NaN             NaN    0.497163E-05
