j-coordinate,Xzz
"(-2.0, -1.0, -5.0)",0.00401527969115863
"(-2.0, -1.0, -4.0)",0.006475386434062559
"(-2.0, -1.0, -3.0)",0.010814006008635059
"(-2.0, -1.0, -2.0)",0.01428852761179454
"(-2.0, -1.0, -1.0)",0.012272847761569295
"(-2.0, -1.0, 0.0)",0.0155746467694014
"(-2.0, -1.0, 1.0)",0.014357219007078216
"(-2.0, -1.0, 2.0)",0.013971488868301274
"(-2.0, -1.0, 3.0)",0.012726092563858475
"(-2.0, -1.0, 4.0)",0.006362138895740274
"(-2.0, 0.0, -6.0)",0.0003964579415621543
"(-2.0, 0.0, -5.0)",0.004036212560598914
"(-2.0, 0.0, -4.0)",0.006618161170769874
"(-2.0, 0.0, -3.0)",0.012439237749974512
"(-2.0, 0.0, -2.0)",0.017674962685108486
"(-2.0, 0.0, -1.0)",0.015574646769401393
"(-2.0, 0.0, 0.0)",0.01509888315828434
"(-2.0, 0.0, 1.0)",0.014112188005394306
"(-2.0, 0.0, 2.0)",0.013794336290373507
"(-2.0, 0.0, 3.0)",0.012871543040087212
"(-2.0, 0.0, 4.0)",0.006612756610814369
"(-2.0, 1.0, -5.0)",0.004006538038124415
"(-2.0, 1.0, -4.0)",0.00823343790437134
"(-2.0, 1.0, -3.0)",0.011023036454786063
"(-2.0, 1.0, -2.0)",0.013595787766051639
"(-2.0, 1.0, -1.0)",0.014357219007078216
"(-2.0, 1.0, 0.0)",0.014112188005394303
"(-2.0, 1.0, 1.0)",0.01466728077169251
"(-2.0, 1.0, 2.0)",0.013971488868301265
"(-2.0, 1.0, 3.0)",0.01272229859556838
"(-2.0, 1.0, 4.0)",0.008109528421811087
"(-2.0, 2.0, -4.0)",0.004414138938318205
"(-2.0, 2.0, -3.0)",0.010760963160223336
"(-2.0, 2.0, -2.0)",0.013457598384522085
"(-2.0, 2.0, -1.0)",0.013971488868301272
"(-2.0, 2.0, 0.0)",0.013794336290373507
"(-2.0, 2.0, 1.0)",0.013971488868301265
"(-2.0, 2.0, 2.0)",0.013457598384522082
"(-2.0, 2.0, 3.0)",0.01076096316022334
"(-2.0, 2.0, 4.0)",0.004414138938318206
"(-2.0, 3.0, -3.0)",0.007550759143965181
"(-2.0, 3.0, -2.0)",0.010577895222246246
"(-2.0, 3.0, -1.0)",0.012726092563858475
"(-2.0, 3.0, 0.0)",0.012871543040087209
"(-2.0, 3.0, 1.0)",0.012722298595568383
"(-2.0, 3.0, 2.0)",0.010760963160223338
"(-2.0, 3.0, 3.0)",0.005848293135691022
"(-2.0, 3.0, 4.0)",0.002227714893194038
"(-2.0, 4.0, -2.0)",0.006084678508745363
"(-2.0, 4.0, -1.0)",0.0063621388957402734
"(-2.0, 4.0, 0.0)",0.00661275661081437
"(-2.0, 4.0, 1.0)",0.008109528421811087
"(-2.0, 4.0, 2.0)",0.004414138938318204
