j-coordinate,Xzz
"(3.0, 5.0, 3.0)",-1.1626018117142196e-05
"(5.0, 2.0, 2.0)",-1.1624619313516524e-05
"(5.0, 3.0, 3.0)",-1.1626018117142196e-05
"(-2.0, -5.0, -3.0)",-1.4467090299246158e-05
"(2.0, 5.0, 3.0)",-1.4467090299246158e-05
"(-5.0, -3.0, -2.0)",-1.4467090299246158e-05
"(-3.0, -5.0, -2.0)",-1.4467090299246158e-05
"(-3.0, -2.0, -5.0)",-1.4467090299246158e-05
"(-3.0, -1.0, 2.0)",-1.446445952294049e-05
"(-2.0, -3.0, -5.0)",-1.4467090299246158e-05
"(-2.0, 1.0, 3.0)",-1.446445952294049e-05
"(-1.0, -3.0, 2.0)",-1.4464459522940494e-05
"(-1.0, 2.0, -3.0)",-1.446445952294049e-05
"(1.0, -2.0, 3.0)",-1.4464459522940494e-05
"(1.0, 3.0, -2.0)",-1.4464459522940494e-05
"(2.0, -1.0, -3.0)",-1.4464459522940494e-05
"(2.0, 3.0, 5.0)",-1.4467090299246158e-05
"(3.0, 1.0, -2.0)",-1.4464459522940494e-05
"(3.0, 2.0, 5.0)",-1.4467090299246158e-05
"(3.0, 5.0, 2.0)",-1.4467090299246158e-05
"(5.0, 3.0, 2.0)",-1.4467090299246158e-05
"(-5.0, -2.0, -3.0)",-1.4467090299246158e-05
"(-3.0, 2.0, -1.0)",-1.446445952294049e-05
"(-2.0, 3.0, 1.0)",-1.446445952294049e-05
"(2.0, -3.0, -1.0)",-1.4464459522940494e-05
"(3.0, -2.0, 1.0)",-1.4464459522940494e-05
"(5.0, 2.0, 3.0)",-1.4467090299246158e-05
"(-4.0, -3.0, -5.0)",-9.646944777957716e-06
"(-3.0, -4.0, -5.0)",-9.646944777957716e-06
"(-2.0, -5.0, -1.0)",-9.644351158655618e-06
"(-2.0, -1.0, -5.0)",-9.644351158655618e-06
"(-2.0, -1.0, 3.0)",-9.645107545480737e-06
"(-1.0, -2.0, -5.0)",-9.644351158655618e-06
"(-1.0, -2.0, 3.0)",-9.645107545480737e-06
"(-1.0, 1.0, -4.0)",-9.645841264285607e-06
"(-1.0, 3.0, -2.0)",-9.645107545480737e-06
"(1.0, -3.0, 2.0)",-9.645107545480737e-06
"(1.0, -1.0, 4.0)",-9.645841264285607e-06
"(1.0, 2.0, -3.0)",-9.645107545480737e-06
"(1.0, 2.0, 5.0)",-9.644351158655618e-06
"(2.0, 1.0, -3.0)",-9.645107545480737e-06
"(2.0, 1.0, 5.0)",-9.644351158655618e-06
"(2.0, 5.0, 1.0)",-9.644351158655618e-06
"(3.0, 4.0, 5.0)",-9.646944777957716e-06
"(4.0, 3.0, 5.0)",-9.646944777957716e-06
"(-5.0, -4.0, -3.0)",-9.646944777957715e-06
"(-5.0, -3.0, -4.0)",-9.646944777957715e-06
"(-5.0, -2.0, -1.0)",-9.644351158655618e-06
"(-4.0, -5.0, -3.0)",-9.646944777957715e-06
"(-4.0, -1.0, 1.0)",-9.645841264285607e-06
"(-4.0, 1.0, -1.0)",-9.645841264285605e-06
"(-3.0, -5.0, -4.0)",-9.646944777957716e-06
"(-3.0, 1.0, 2.0)",-9.645107545480737e-06
"(-3.0, 2.0, 1.0)",-9.645107545480737e-06
"(-2.0, 3.0, -1.0)",-9.645107545480737e-06
"(-1.0, -5.0, -2.0)",-9.644351158655618e-06
"(-1.0, -4.0, 1.0)",-9.645841264285607e-06
"(-1.0, 1.0, 4.0)",-9.645841264285607e-06
"(-1.0, 4.0, 1.0)",-9.645841264285607e-06
"(1.0, -4.0, -1.0)",-9.645841264285607e-06
"(1.0, -1.0, -4.0)",-9.645841264285607e-06
"(1.0, 4.0, -1.0)",-9.645841264285607e-06
"(1.0, 5.0, 2.0)",-9.644351158655618e-06
"(2.0, -3.0, 1.0)",-9.645107545480737e-06
"(3.0, -2.0, -1.0)",-9.645107545480739e-06
